airline_id,name,alias,code,callsign,country,active
1666,Caribbean Star Airlines,\N,GFI,CARIB STAR,Antigua and Barbuda,False
1667,Caribintair,\N,CRT,CARIBINTAIR,Haiti,False
1668,Carill Aviation,\N,CVG,CARILL,United Kingdom,False
1669,Carpatair,\N,KRP,CARPATAIR,Romania,True
1670,Carranza,\N,CRR,CARRANZA,Chile,False
1671,Carroll Air Service,\N,ULS,ULSTER,United States,False
1672,Casement Aviation,\N,CMT,CASEMENT,United States,False
1673,Casino Airline,\N,CSO,CASAIR,United States,False
1674,Casper Air Service,\N,CSP,CASPER AIR,United States,False
1675,Caspian Airlines,\N,CPN,CASPIAN,Iran,True
1676,Castle Aviation,\N,CSJ,CASTLE,United States,False
1677,Cat Aviation,\N,CAZ,EUROCAT,Switzerland,False
1678,Catalina Flying Boats,\N,CBT,CATALINA AIR,United States,False
1679,Catex,\N,TEX,CATEX,France,False
1680,Cathay Pacific,\N,CPA,CATHAY,Hong Kong SAR of China,True
1681,Caverton Helicopters,\N,CJR,CAVERTON AIR,Nigeria,False
1682,Cayman Airways,\N,CAY,CAYMAN,Cayman Islands,True
1683,Cebu Pacific,\N,CEB,CEBU AIR,Philippines,True
1684,Cecil Aviation,\N,CIL,CECIL,United Kingdom,False
1685,Cega Aviation,\N,CEG,CEGA,United Kingdom,False
1686,Celtic Airways,\N,CEC,CELTAIR,United Kingdom,False
1687,Celtic West,\N,CWE,CELTIC,United Kingdom,False
1688,Centavia,\N,CNA,,Serbia,False
1689,Cente D'Essais En Vol,\N,CEV,CENTEV,France,False
1690,Centennial Airlines,\N,CNL,WYO-AIR,United States,False
1691,Centennial Flight Centre,\N,CNS,CENTENNIAL,Canada,False
1692,Center Vol,\N,CVO,CENTERVOL,Spain,False
1693,Center-South,\N,CTS,CENTER-SOUTH,Russia,False
1694,Centrafrican Airlines,\N,CET,CENTRAFRICAIN,Central African Republic,False
1695,Central Air Express,\N,CAX,CENTRAL EXPRESS,Democratic Republic of Congo,False
1696,Central Airlines,\N,CTL,CENTRAL COMMUTER,United States,False
1697,Central Airways,\N,CNY,CENTRAL LEONE,Sierra Leone,False
1698,Central American Airlines,\N,ACN,AEROCENTRO,Nicaragua,False
1699,Central Aviation,\N,YOG,YOGAN AIR,United States,False
1700,Central Connect Airlines,\N,CCG,,Czech Republic,True
1701,Central De Discos De Reynosa,\N,DRN,DISCOS REYNOSA,Mexico,False
1702,Central European Airlines,\N,CMA,EUROCENTRAL,Czech Republic,False
1703,Central Flying Service,\N,CHA,CHARTER CENTRAL,United States,False
1704,Central Mongolia Airways,\N,CEM,CENTRAL MONGOLIA,Mongolia,False
1705,Central Mountain Air,\N,GLR,GLACIER,Canada,False
1706,Central Queensland Aviation College,\N,CQC,,Australia,False
1707,Central Skyport,\N,CSI,SKYPORT,United States,False
1708,Centralwings,\N,CLW,CENTRALWINGS,Poland,True
1709,Centre Airlines,\N,DTV,DUTCH VALLEY,United States,False
1710,Centre of Applied Geodynamica,\N,CGS,GEO CENTRE,Russia,False
1711,Centre-Avia,\N,CVC,AVIACENTRE,Russia,False
1712,Centro De Helicopteros Corporativos,\N,CCV,HELICORPORATIVO,Mexico,False
1713,Centro de Formacion Aeronautica de Canarias,\N,ACF,FORCAN,Spain,False
1714,Centurion Air Cargo,\N,CWC,CHALLENGE CARGO,United States,False
1715,Century Aviation,\N,URY,CENTURY AVIA,Mexico,False
1716,Century Aviation International,\N,HAI,,Canada,False
1717,Certified Air Dispatch,\N,XAD,,United States,False
1718,Cetraca Aviation Service,\N,CER,CETRACA,Democratic Republic of the Congo,False
1719,Chabahar Airlines,\N,IRU,CHABAHAR,Iran,False
1720,Chalair Aviation,\N,CLG,CHALLAIR,France,False
1721,Chalk's Ocean Airways,\N,CHK,CHALKS,United States,False
1722,Challenge Air Transport,\N,CLS,AIRISTO,Germany,False
1723,Challenge Aviation,\N,CHS,CHALLENGE AVIATION,Australia,False
1724,Challenge International Airlines,\N,OFF,CHALLENGE AIR,United States,False
1725,AC Challenge Aero,\N,CHG,SKY CHALLENGER,Ukraine,False
1726,Champagne Airlines,\N,CPH,CHAMPAGNE,France,False
1727,Champion Air,\N,CCP,CHAMPION AIR,United States,False
1728,Chanchangi Airlines,\N,NCH,CHANCHANGI,Nigeria,False
1729,Changan Airlines,\N,CGN,CHANGAN,China,False
1730,Channel Island Aviation,\N,CHN,CHANNEL,United States,False
1731,Chantilly Air,\N,WML,MARLIN,United States,False
1732,Chaparral Airlines,\N,CPL,CHAPARRAL,United States,False
1733,Chari Aviation Services,\N,CSU,CHARI SERVICE,Chad,False
1734,Charlan Air Charter,\N,CAH,CHARLAN,South Africa,False
1735,Charlie Hammonds Flying Service,\N,HMD,HAMMOND,United States,False
1736,Charlotte Air National Guard,\N,CGD,,United States,False
1737,Charter Air,\N,CHW,CHARTER WIEN,Austria,True
1738,Chartright Air,\N,HRT,CHARTRIGHT,Canada,False
1739,Chautauqua Airlines,\N,CHQ,CHAUTAUQUA,United States,True
1740,Cheboksary Airenterprise JSC,\N,CBB,CHEBAIR,Russia,False
1741,Chemech Aviation,\N,CHM,,Pakistan,False
1742,Cherline,\N,CHZ,CHERL,Russia,False
1743,Chernomor-Avia,\N,CMK,CHERAVIA,Russia,False
1744,Cherokee Express,\N,CBM,BLUE MAX,United States,False
1745,Cherry Air,\N,CCY,CHERRY,United States,False
1746,Chesapeake Air Service,\N,CAB,CHESAPEAKE AIR,United States,False
1747,Chevron U.S.A,\N,CVR,CHEVRON,United States,False
1748,Cheyenne Airways,\N,CYA,CHEYENNE AIR,United States,False
1749,Chicago Air,\N,CGO,WILD ONION,United States,False
1750,Chicago Express,\N,WDY,WINDY CITY,United States,False
1751,Chief Rat Flight Services,\N,RAT,RIVERRAT,South Africa,False
1752,Chilchota Taxi Aereo,\N,CCH,CHILCHOTA,Mexico,False
1753,Chilcotin Caribou Aviation,\N,DES,CHILCOTIN,Canada,False
1754,Chilliwack Aviation,\N,CAD,CHILLIWACKAIR,Canada,False
1755,Chim-Nir Aviation,\N,ETN,CHMINIR,Israel,False
1756,China Airlines,\N,CAL,DYNASTY,Taiwan,True
1757,China Cargo Airlines,\N,CKK,CARGO KING,China,False
1758,China Eastern Airlines,\N,CES,CHINA EASTERN,China,True
1759,China Express Airlines,\N,HXA,CHINA EXPRESS,China,False
1760,China Flying Dragon Aviation,\N,CFA,FEILONG,China,False
1761,China General Aviation Corporation,\N,CTH,TONGHANG,China,False
1762,China National Aviation Corporation,\N,CAG,CHINA NATIONAL,China,False
1763,China Northern Airlines,\N,CBF,CHINA NORTHERN,China,False
1764,China Northwest Airlines,\N,CNW,CHINA NORTHWEST,China,False
1765,China Ocean Helicopter Corporation,\N,CHC,CHINA HELICOPTER,China,False
1766,China Postal Airlines,\N,CYZ,CHINA POST,China,False
1767,China Southern Airlines,\N,CSN,CHINA SOUTHERN,China,True
1768,China Southwest Airlines,\N,CXN,CHINA SOUTHWEST,China,False
1769,China United Airlines,\N,CUA,LIANHANG,China,True
1770,China Xinhua Airlines,\N,CXH,XINHUA,China,False
1771,Yunnan Airlines,\N,CYH,YUNNAN,China,True
1772,Chinguetti Airlines,\N,CGU,CHINGUETTI,Mauritania,False
1773,Chipola Aviation,\N,CEP,CHIPOLA,United States,False
1774,Chippewa Air Commuter,\N,CPW,CHIPPEWA-AIR,United States,False
1775,Chitaavia,\N,CHF,CHITA,Russia,False
1776,Christman Air System,\N,CAS,CHRISTMAN,United States,False
1777,Christophorus Flugrettungsverein,\N,OEC,CHRISTOPHORUS,Austria,False
1778,Chrome Air Services,\N,CHO,CHROME AIR,United States,False
1779,Church Aircraft,\N,CHU,CHURCHAIR,United States,False
1780,Cielos Airlines,\N,CIU,CIELOS,Peru,False
1781,Cimber Air,\N,CIM,CIMBER,Denmark,True
1782,Cirrus,\N,RRU,HELICIRRUS,Chile,False
1783,Cirrus Air,\N,NTS,NITE STAR,United States,False
1784,Cirrus Airlines,\N,RUS,CIRRUS AIR,Germany,True
1785,Cirrus Middle East,\N,JTI,,Lebanon,False
1786,Citationshares,\N,FIV,FIVE STAR,United States,False
1787,Citibank,\N,XCX,,United States,False
1788,Citic General Aviation,\N,HZX,ZHONGXIN,China,False
1789,City Airline,\N,SDR,SWEDESTAR,Sweden,True
1790,City Connexion Airlines,\N,CIX,CONNEXION,Burundi,True
1791,City of Bangor,\N,XBG,,United States,False
1792,CityJet,\N,BCY,CITY-IRELAND,Ireland,True
1793,Cityair (Chester) Limited,\N,CAQ,AIR CHESTER,United Kingdom,False
1794,Cityfly,\N,CII,CITYFLY,Italy,False
1795,BA CityFlyer,\N,CFE,FLYER,United Kingdom,True
1796,Cityline Hungary,\N,CNB,CITYHUN,Hungary,False
1797,Citylink Airlines,\N,HSR,HOOSIER,United States,False
1798,Civair Airways,\N,CIW,CIVFLIGHT,South Africa,False
1799,Civil Air Patrol South Carolina Wing,\N,BKR,BOX KAR,United States,False
1800,Civil Air Transport,\N,CAT,Mandarin,Taiwan,False
1801,Civil Aviation Authority,\N,CIA,CALIMERA,Slovakia,False
1802,Civil Aviation Authority of New Zealand,\N,CIV,CIVAIR,New Zealand,False
1803,Civil Aviation Inspectorate of the Czech Republic,\N,CBA,CALIBRA,Czech Republic,False
1804,Claessens International Limited,\N,FMC,CLAESSENS,United Kingdom,False
1805,Clark Aviation,\N,CLK,CLARKAIR,United States,False
1806,Clasair,\N,CSF,CALEDONIAN,United Kingdom,False
1807,Clay Lacy Aviation,\N,CLY,CLAY-LACY,United States,False
1808,Click Airways,\N,CGK,CLICK AIR,Kyrgyzstan,True
1809,Cloud 9 Air Charters,\N,CLZ,CLOUDLINE,South Africa,False
1810,Clowes Estates Limited,\N,CLD,CLOWES,United Kingdom,False
1811,Club 328,\N,SDJ,SPACEJET,United Kingdom,False
1812,Club Air,\N,ISG,CLUBAIR,Italy,False
1813,Coast Air,\N,CST,COAST CENTER,Norway,False
1814,Coastal Air,\N,,U.S. Virgin Islands,United States,True
1815,Coastal Air Transport,\N,TCL,TRANS COASTAL,United States,False
1816,Coastal Airways,\N,CNG,SID-AIR,United States,False
1817,Coastal Travels,\N,CSV,COASTAL TRAVEL,Tanzania,False
1818,Cohlmia Aviation,\N,CHL,COHLMIA,United States,False
1819,Colaereos,\N,OLR,COLAEREOS,Ecuador,False
1820,Colemill Enterprises,\N,CLE,COLEMILL,United States,False
1821,Colgan Air,\N,CJC,COLGAN,United States,True
1822,Colibri Aviation,\N,CAE,HUMMINGBIRD,Canada,False
1823,Colt International,\N,CCX,,United States,False
1824,Columbia Airlines,\N,COL,COLAIR,Canada,False
1825,Columbia Helicopters,\N,WCO,COLUMBIA HELI,United States,False
1826,Columbus Air Transport,\N,KLR,KAY-LER,United States,False
1827,Colvin Aviation,\N,GHP,GRASSHOPPER EX,United States,False
1828,Comair,\N,COM,COMAIR,United States,True
1829,Comair,\N,CAW,COMMERCIAL,South Africa,True
1830,Comed Group,\N,CDE,COMEX,United Kingdom,False
1831,Comeravia,\N,CVV,COMERAVIA,Venezuela,False
1832,Comercial Aerea,\N,CRS,COMERCIAL AEREA,Mexico,False
1833,Comet Airlines,\N,CMG,SUNSPY,Nigeria,False
1834,Comfort Air,\N,FYN,FLYNN,Germany,False
1835,Comlux Aviation,\N,CLA,COMLUX,Switzerland,False
1836,Commair Aviation,\N,CMH,COMMODORE,United Kingdom,False
1837,Commandement Du Transport Aerien Militaire Francais,\N,CTM,COTAM,France,False
1838,Commander Air Charter,\N,CML,COMMANDAIR,Canada,False
1839,Commander Mexicana,\N,CRM,COMMANDERMEX,Mexico,False
1840,Commercial Aviation,\N,CMS,ACCESS,Canada,False
1841,Commodore Aviation,\N,GAR,,Australia,False
1842,Commonwealth Jet Service,\N,CJS,COMMONWEALTH,United States,False
1843,CommutAir,\N,UCA,COMMUTAIR,United States,True
1844,Comores Airlines,\N,CWK,CONTICOM,Comoros,True
1845,Compagnia Generale Ripreseaeree,\N,CGR,COMPRIP,Italy,False
1846,Compagnie Aerienne du Mali,\N,CMM,CAMALI,Mali,False
1847,Compagnie Mauritanienne Des Transports,\N,CPM,,Mauritania,False
1848,Compagnie de Bauxites de Guinee,\N,GIC,CEBEGE,Guinea,False
1849,Compania Aerea de Valencia,\N,AIF,,Spain,False
1850,Compania Aerotecnicas Fotograficas,\N,ATF,AEROTECNICAS,Spain,False
1851,Compania Boliviana de Transporte Aereo Privado Aerosur,\N,ASU, S.A.,ASUR,False
1852,Compania De Actividades Y Servicios De Aviacion,\N,LCT,STELLAIR,Spain,False
1853,Compania Ejecutiva,\N,EJV,EJECUTIVA,Mexico,False
1854,Compania Helicopteros Del Sureste,\N,HSE,HELISURESTE,Spain,False
1855,Compania Mexicana De Aeroplanos,\N,MDR,AEROPLANOS,Mexico,False
1856,Compania Mexicargo,\N,MXC,MEXICARGO,Mexico,False
1857,Compania Transportes Aereos Del Sur,\N,HSS,TAS HELICOPTEROS,Spain,False
1858,Compania de Servicios Aereos Tavisa,\N,TAV,TAVISA,Spain,False
1859,Company Flight,\N,CYF,COMPANY FLIGHT,Denmark,False
1860,Compass Airlines,\N,CPZ,Compass Rose,United States,True
1861,Compass International Airways,\N,CPS,COMPASS,United Kingdom,False
1862,Compuflight Operations Service,\N,XCO,,United States,False
1863,Compuserve Incorporated,\N,XCS,,United States,False
1864,Conair Aviation,\N,CRC,CONAIR-CANADA,Canada,False
1865,Concordavia,\N,COD,CONCORDAVIA,Ukraine,False
1866,Condor Aero Services,\N,CNR,CONAERO,United States,False
1867,Condor,\N,CIB,CONDOR BERLIN,Germany,False
1868,Condor Flugdienst,\N,CFG,CONDOR,Germany,True
1869,Confort Air,\N,COF,CONFORT,Canada,False
1870,Congo Air,\N,CAK,,Bahamas,False
1871,Congressional Air,\N,CGA,CONGRESSIONAL,United States,False
1872,Conifair Aviation,\N,ROY,,Canada,False
1873,Connectair Charters,\N,BSN,BASTION,Canada,False
1874,Conquest Airlines,\N,CAC,CONQUEST AIR,United States,False
1875,Conroe Aviation Services,\N,CXO,CONROE AIR,United States,False
1876,Consorcio Aviaxsa,\N,CHP,AVIACSA,Mexico,True
1877,Consorcio Helitec,\N,VCH,CONSORCIO HELITEC,Venezuela,False
1878,Constanta Airline,\N,UZA,CONSTANTA,Ukraine,False
1879,Contact Air,Contactair,KIS,CONTACTAIR,Germany,True
1880,Contel ASC,\N,XCL,,United States,False
1881,Continental Airlines,\N,COA,CONTINENTAL,United States,True
1882,Continental Airways,\N,PVV,CONTAIR,Russia,False
1883,Continental Express,\N,,JETLINK,United States,True
1884,Continental Micronesia,\N,CMI,AIR MIKE,United States,True
1885,Continental Oil,\N,CON,CONOCO,United States,False
1886,Conviasa,\N,VCV,CONVIASA,Venezuela,True
1887,Cook Inlet Aviation,\N,CKA,COOK-AIR,United States,False
1888,Cooper Aerial Surveys,\N,SVY,SURVEYOR,United Kingdom,False
1889,Copa Airlines,\N,CMP,COPA,Panama,True
1890,Copenhagen Airtaxi,\N,CAT,AIRCAT,Denmark,False
1891,Copper State Air Service,\N,COP,COPPER STATE,United States,False
1892,Copterline,\N,AAQ,COPTERLINE,Finland,True
1893,Coptrade Air Transport,\N,CCW,COPTRADE AIR,Sudan,False
1894,Corendon Airlines,\N,CAI,CORENDON,Turkey,True
1895,Coronado Aerolineas,\N,CRA,CORAL,Colombia,False
1896,Corpac Canada,\N,CPB,PENTA,Canada,False
1897,Corporacion Aereo Cencor,\N,CNC,CENCOR,Mexico,False
1898,Corporacion Aeroangeles,\N,CPG,CORPORANG,Mexico,False
1899,Corporacion Paraguaya De Aeronautica,\N,CGY,,Paraguay,False
1900,Corporate Air,\N,CPT,AIR SPUR,United States,False
1901,Corporate Air,\N,CPR,CORPAIR,United States,False
1902,Corporate Aircraft Company,\N,CPO,MOKAN,United States,False
1903,Corporate Airlink,\N,COO,CORPORATE,Canada,False
1904,Corporate Aviation Services,\N,CKE,CHECKMATE,United States,False
1905,Corporate Flight International,\N,VHT,VEGAS HEAT,United States,False
1906,Corporate Flight Management,\N,VTE,VOLUNTEER,United States,False
1907,Corporate Jets,\N,CJI,SEA JET,United States,False
1908,Corsairfly,\N,CRL,CORSAIR,France,True
1909,Corse-Mediterranee,\N,CCM,CORSICA,France,True
1910,Cosmic Air,\N,COZ,COSMIC AIR,Nepal,False
1911,Cougar Helicopters,\N,CHI,COUGAR,Canada,False
1912,Coulson Flying Service,\N,MGB,MOCKINGBIRD,United Kingdom,False
1913,Country Connection Airlines,\N,NSW,,Australia,False
1914,Country International Airlines,\N,CIK,COUNTRY AIR,Kyrgyzstan,False
1915,Courier Services,\N,CSD,DELIVERY,United States,False
1916,Court Helicopters,\N,CUT,COURT AIR,South Africa,False
1917,Coval Air,\N,CVL,COVAL,Canada,False
1918,Cowi,\N,COW,COWI,Netherlands,False
1919,Coyne Aviation,\N,COY,COYNE AIR,United Kingdom,False
1920,Cranfield University,\N,CFD,AERONAUT,United Kingdom,False
1921,Cree Airways,\N,CRE,CREE AIR,Canada,False
1922,Crelam,\N,ELM,CRELAM,Mexico,False
1923,Crest Aviation,\N,CAN,CREST,United Kingdom,True
1924,Crimea Universal Avia,\N,KRM,TRANS UNIVERSAL,Ukraine,False
1925,Croatia Airlines,\N,CTN,CROATIA,Croatia,True
1926,Croatian Air Force,\N,HRZ,CROATIAN AIRFORCE,Croatia,False
1927,Cross Aviation,\N,CRX,CROSSAIR,United Kingdom,False
1928,Crossair Europe,\N,ECC,Cigogne,Switzerland,False
1929,Crow Executive Air,\N,CWX,CROW EXPRESS,United States,False
1930,Crown Air Systems,\N,CKR,CROWN AIR,United States,False
1931,Crown Airways,\N,CRO,CROWN AIRWAYS,United States,True
1932,Crownair,\N,CRW,REGAL,Canada,False
1933,Cruiser Linhas Aereas,\N,VCR,VOE CRUISER,Brazil,False
1934,Cryderman Air Service,\N,CTY,CENTURY,United States,False
